no,indicador,cve_mun,nom_ent,nom_mun,year,valor
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2014,52096.195
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2015,52194
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2016,52699
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2017,53331
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2018,53967
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2019,54608
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2020,55255
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2021,55904
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2022,56551
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2023,57195
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2024,57837
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2025,58477
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2026,59105
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2027,59726
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2028,60332
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2029,60925
42,Proyecciones de Población CONAPO,08011,Chihuahua,Camargo,2030,61507
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2010,9075.018
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2011,9127.159
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2012,9196.175
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2013,9263.555
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2014,9335.378
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2015,9309
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2016,9441
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2017,9602
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2018,9763
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2019,9925
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2020,10083
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2021,10241
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2022,10396
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2023,10547
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2024,10693
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2025,10834
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2026,10962
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2027,11087
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2028,11195
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2029,11295
42,Proyecciones de Población CONAPO,08012,Chihuahua,Carichí,2030,11383
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2010,10958.157
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2011,11350.419
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2012,11688.186
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2013,11963.121
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2014,12195.504
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2015,11179
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2016,11351
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2017,11549
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2018,11748
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2019,11947
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2020,12143
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2021,12335
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2022,12520
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2023,12699
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2024,12873
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2025,13036
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2026,13188
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2027,13325
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2028,13451
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2029,13562
42,Proyecciones de Población CONAPO,08013,Chihuahua,Casas Grandes,2030,13661
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2010,2365.955
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2011,2411.676
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2012,2453.08
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2013,2486.911
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2014,2516.198
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2015,2227
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2016,2242
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2017,2271
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2018,2299
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2019,2327
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2020,2364
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2021,2397
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2022,2438
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2023,2479
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2024,2525
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2025,2566
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2026,2617
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2027,2668
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2028,2719
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2029,2772
42,Proyecciones de Población CONAPO,08014,Chihuahua,Coronado,2030,2826
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2010,1744.386
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2011,1782.387
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2012,1814.962
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2013,1840.219
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2014,1860.818
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2015,1704
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2016,1721
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2017,1741
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2018,1768
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2019,1793
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2020,1819
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2021,1853
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2022,1882
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2023,1919
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2024,1953
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2025,1987
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2026,2024
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2027,2060
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2028,2101
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2029,2138
42,Proyecciones de Población CONAPO,08015,Chihuahua,Coyame del Sotol,2030,2181
42,Proyecciones de Población CONAPO,08016,Chihuahua,La Cruz,2010,4117.637
42,Proyecciones de Población CONAPO,08016,Chihuahua,La Cruz,2011,4211.518
42,Proyecciones de Población CONAPO,08016,Chihuahua,La Cruz,2012,4295.051
42,Proyecciones de Población CONAPO,08016,Chihuahua,La Cruz,2013,4363.427
42,Proyecciones de Población CONAPO,08016,Chihuahua,La Cruz,2014,4422.613
42,Proyecciones de Población CONAPO,08016,Chihuahua,La Cruz,2015,3991
42,Proyecciones de Población CONAPO,08016,Chihuahua,La Cruz,2016,4025
